Tanggal,Provinsi,Kasus Aktif
11 Dec,Jawa Tengah,18434
12 Dec,Jawa Tengah,19030
13 Dec,Jawa Tengah,19686
14 Dec,Jawa Tengah,19674
15 Dec,Jawa Tengah,19538
16 Dec,Jawa Tengah,19076
17 Dec,Jawa Tengah,19377
18 Dec,Jawa Tengah,19334
19 Dec,Jawa Tengah,20077
20 Dec,Jawa Tengah,20710
21 Dec,Jawa Tengah,21172
22 Dec,Jawa Tengah,21450
23 Dec,Jawa Tengah,21800
24 Dec,Jawa Tengah,22217
25 Dec,Jawa Tengah,22006
26 Dec,Jawa Tengah,22476
27 Dec,Jawa Tengah,22580
28 Dec,Jawa Tengah,22805
29 Dec,Jawa Tengah,22976
30 Dec,Jawa Tengah,23409
31 Dec,Jawa Tengah,23745
1 Jan,Jawa Tengah,24034
2 Jan,Jawa Tengah,23995
3 Jan,Jawa Tengah,24386
4 Jan,Jawa Tengah,24351
5 Jan,Jawa Tengah,23745
6 Jan,Jawa Tengah,23707
7 Jan,Jawa Tengah,23802
8 Jan,Jawa Tengah,23957
9 Jan,Jawa Tengah,24688
10 Jan,Jawa Tengah,25573
11 Jan,Jawa Tengah,25800
12 Jan,Jawa Tengah,25719
13 Jan,Jawa Tengah,26370
14 Jan,Jawa Tengah,26638
15 Jan,Jawa Tengah,27833
16 Jan,Jawa Tengah,28940
17 Jan,Jawa Tengah,30552
18 Jan,Jawa Tengah,30848
19 Jan,Jawa Tengah,31642
20 Jan,Jawa Tengah,32819
21 Jan,Jawa Tengah,33574
22 Jan,Jawa Tengah,34686
23 Jan,Jawa Tengah,35977
24 Jan,Jawa Tengah,37462
25 Jan,Jawa Tengah,36478
26 Jan,Jawa Tengah,36368
27 Jan,Jawa Tengah,36407
28 Jan,Jawa Tengah,36486
29 Jan,Jawa Tengah,37580
30 Jan,Jawa Tengah,38521
31 Jan,Jawa Tengah,39459
1 Feb,Jawa Tengah,38365
2 Feb,Jawa Tengah,38038
3 Feb,Jawa Tengah,38803
4 Feb,Jawa Tengah,39712
5 Feb,Jawa Tengah,41067
6 Feb,Jawa Tengah,42543
7 Feb,Jawa Tengah,43498
8 Feb,Jawa Tengah,43264
9 Feb,Jawa Tengah,43499
10 Feb,Jawa Tengah,43398
11 Feb,Jawa Tengah,43620
12 Feb,Jawa Tengah,44110
13 Feb,Jawa Tengah,44207
14 Feb,Jawa Tengah,44569
15 Feb,Jawa Tengah,45198
16 Feb,Jawa Tengah,45983
17 Feb,Jawa Tengah,46609
18 Feb,Jawa Tengah,46873
19 Feb,Jawa Tengah,47599
20 Feb,Jawa Tengah,47930
21 Feb,Jawa Tengah,48177
22 Feb,Jawa Tengah,48058
23 Feb,Jawa Tengah,48094
24 Feb,Jawa Tengah,48712
25 Feb,Jawa Tengah,48231
26 Feb,Jawa Tengah,47635
27 Feb,Jawa Tengah,45699
28 Feb,Jawa Tengah,43280
1 Mar,Jawa Tengah,43030
2 Mar,Jawa Tengah,43187
3 Mar,Jawa Tengah,42389
4 Mar,Jawa Tengah,42259
5 Mar,Jawa Tengah,42906
6 Mar,Jawa Tengah,43444
7 Mar,Jawa Tengah,43263
8 Mar,Jawa Tengah,41749
9 Mar,Jawa Tengah,40732
10 Mar,Jawa Tengah,40364
11 Mar,Jawa Tengah,40275
12 Mar,Jawa Tengah,39989
13 Mar,Jawa Tengah,39920
14 Mar,Jawa Tengah,39956
15 Mar,Jawa Tengah,40070
16 Mar,Jawa Tengah,39223
17 Mar,Jawa Tengah,39093
18 Mar,Jawa Tengah,38797
19 Mar,Jawa Tengah,38502
20 Mar,Jawa Tengah,38411
21 Mar,Jawa Tengah,38406
22 Mar,Jawa Tengah,37392
23 Mar,Jawa Tengah,37092
24 Mar,Jawa Tengah,36301
25 Mar,Jawa Tengah,36269
26 Mar,Jawa Tengah,35983
27 Mar,Jawa Tengah,36030
28 Mar,Jawa Tengah,36130
29 Mar,Jawa Tengah,35583
30 Mar,Jawa Tengah,35088
31 Mar,Jawa Tengah,34907
1 Apr,Jawa Tengah,34736
2 Apr,Jawa Tengah,34827
3 Apr,Jawa Tengah,34958
4 Apr,Jawa Tengah,35111
5 Apr,Jawa Tengah,33415
6 Apr,Jawa Tengah,33236
7 Apr,Jawa Tengah,31547
8 Apr,Jawa Tengah,29586
9 Apr,Jawa Tengah,27347
10 Apr,Jawa Tengah,27312
11 Apr,Jawa Tengah,27139
12 Apr,Jawa Tengah,26599
13 Apr,Jawa Tengah,25491
14 Apr,Jawa Tengah,24406
15 Apr,Jawa Tengah,23092
16 Apr,Jawa Tengah,21847
17 Apr,Jawa Tengah,20545
18 Apr,Jawa Tengah,19575
19 Apr,Jawa Tengah,18361
20 Apr,Jawa Tengah,16653
21 Apr,Jawa Tengah,15161
22 Apr,Jawa Tengah,14091
23 Apr,Jawa Tengah,12849
24 Apr,Jawa Tengah,12494
25 Apr,Jawa Tengah,12429
26 Apr,Jawa Tengah,12533
27 Apr,Jawa Tengah,12203
28 Apr,Jawa Tengah,11736
29 Apr,Jawa Tengah,10839
30 Apr,Jawa Tengah,10241
1 May,Jawa Tengah,10182
2 May,Jawa Tengah,10263
3 May,Jawa Tengah,10164
4 May,Jawa Tengah,9844
5 May,Jawa Tengah,9726
6 May,Jawa Tengah,9659
7 May,Jawa Tengah,9409
8 May,Jawa Tengah,9091
9 May,Jawa Tengah,8750
10 May,Jawa Tengah,8782
11 May,Jawa Tengah,8461
12 May,Jawa Tengah,8254
13 May,Jawa Tengah,7587
14 May,Jawa Tengah,7277
15 May,Jawa Tengah,7056
16 May,Jawa Tengah,6987
17 May,Jawa Tengah,6820
18 May,Jawa Tengah,6728
19 May,Jawa Tengah,6895
20 May,Jawa Tengah,6949
21 May,Jawa Tengah,7399
22 May,Jawa Tengah,7734
23 May,Jawa Tengah,7816
24 May,Jawa Tengah,7821
25 May,Jawa Tengah,8155
26 May,Jawa Tengah,8429
27 May,Jawa Tengah,8878
28 May,Jawa Tengah,8958
29 May,Jawa Tengah,9328
30 May,Jawa Tengah,10050
31 May,Jawa Tengah,10334
1 Jun,Jawa Tengah,11040
2 Jun,Jawa Tengah,11576
3 Jun,Jawa Tengah,11783
4 Jun,Jawa Tengah,12045
5 Jun,Jawa Tengah,13000
6 Jun,Jawa Tengah,13450
7 Jun,Jawa Tengah,13652
8 Jun,Jawa Tengah,14424
9 Jun,Jawa Tengah,14926
10 Jun,Jawa Tengah,15812
11 Jun,Jawa Tengah,16032
12 Jun,Jawa Tengah,16723
13 Jun,Jawa Tengah,19122
14 Jun,Jawa Tengah,19820
15 Jun,Jawa Tengah,20572
16 Jun,Jawa Tengah,21209
17 Jun,Jawa Tengah,21932
18 Jun,Jawa Tengah,22422
19 Jun,Jawa Tengah,24026
20 Jun,Jawa Tengah,25981
21 Jun,Jawa Tengah,26988
22 Jun,Jawa Tengah,27686
23 Jun,Jawa Tengah,28204
24 Jun,Jawa Tengah,30256
25 Jun,Jawa Tengah,30322
26 Jun,Jawa Tengah,32006
27 Jun,Jawa Tengah,33805
28 Jun,Jawa Tengah,34391
29 Jun,Jawa Tengah,35757
30 Jun,Jawa Tengah,35990
1 Jul,Jawa Tengah,36759
2 Jul,Jawa Tengah,37911
3 Jul,Jawa Tengah,39447
4 Jul,Jawa Tengah,41364
5 Jul,Jawa Tengah,43110
6 Jul,Jawa Tengah,45498
7 Jul,Jawa Tengah,46039
8 Jul,Jawa Tengah,47803
9 Jul,Jawa Tengah,49098
10 Jul,Jawa Tengah,50944
11 Jul,Jawa Tengah,50943
12 Jul,Jawa Tengah,50950
13 Jul,Jawa Tengah,51618
14 Jul,Jawa Tengah,53756
15 Jul,Jawa Tengah,55663
16 Jul,Jawa Tengah,56943
17 Jul,Jawa Tengah,60673
18 Jul,Jawa Tengah,61773
19 Jul,Jawa Tengah,61869
20 Jul,Jawa Tengah,60771
21 Jul,Jawa Tengah,60659
22 Jul,Jawa Tengah,59513
23 Jul,Jawa Tengah,59470
24 Jul,Jawa Tengah,60593
25 Jul,Jawa Tengah,62175
26 Jul,Jawa Tengah,61266
27 Jul,Jawa Tengah,61352
28 Jul,Jawa Tengah,61140
29 Jul,Jawa Tengah,58727
30 Jul,Jawa Tengah,57159
31 Jul,Jawa Tengah,57147
1 Aug,Jawa Tengah,56649
2 Aug,Jawa Tengah,57298
3 Aug,Jawa Tengah,57659
4 Aug,Jawa Tengah,55173
5 Aug,Jawa Tengah,51356
6 Aug,Jawa Tengah,45972
7 Aug,Jawa Tengah,46081
8 Aug,Jawa Tengah,45053
9 Aug,Jawa Tengah,42751
10 Aug,Jawa Tengah,40469
11 Aug,Jawa Tengah,38236
12 Aug,Jawa Tengah,35694
13 Aug,Jawa Tengah,35861
14 Aug,Jawa Tengah,34809
15 Aug,Jawa Tengah,34519
16 Aug,Jawa Tengah,33839
17 Aug,Jawa Tengah,31619
18 Aug,Jawa Tengah,28393
19 Aug,Jawa Tengah,27629
20 Aug,Jawa Tengah,29538
21 Aug,Jawa Tengah,28949
22 Aug,Jawa Tengah,28069
23 Aug,Jawa Tengah,27627
24 Aug,Jawa Tengah,28006
25 Aug,Jawa Tengah,27216
26 Aug,Jawa Tengah,26758
27 Aug,Jawa Tengah,26735
28 Aug,Jawa Tengah,26748
29 Aug,Jawa Tengah,25959
30 Aug,Jawa Tengah,25483
31 Aug,Jawa Tengah,24985
1 Sep,Jawa Tengah,24668
2 Sep,Jawa Tengah,20699
3 Sep,Jawa Tengah,19999
4 Sep,Jawa Tengah,19957
5 Sep,Jawa Tengah,19901
6 Sep,Jawa Tengah,19603
7 Sep,Jawa Tengah,18917
8 Sep,Jawa Tengah,18496
9 Sep,Jawa Tengah,18303
10 Sep,Jawa Tengah,18128
11 Sep,Jawa Tengah,18030
12 Sep,Jawa Tengah,16180
13 Sep,Jawa Tengah,14472
14 Sep,Jawa Tengah,12708
15 Sep,Jawa Tengah,11084
16 Sep,Jawa Tengah,9438
17 Sep,Jawa Tengah,7735
18 Sep,Jawa Tengah,6690
19 Sep,Jawa Tengah,5497
20 Sep,Jawa Tengah,3885
21 Sep,Jawa Tengah,3777
22 Sep,Jawa Tengah,3686
23 Sep,Jawa Tengah,3755
24 Sep,Jawa Tengah,3798
25 Sep,Jawa Tengah,3885
26 Sep,Jawa Tengah,3872
27 Sep,Jawa Tengah,3795
28 Sep,Jawa Tengah,3791
29 Sep,Jawa Tengah,3684
30 Sep,Jawa Tengah,3518
21-Mar,DI Yogyakarta,4
22-Mar,DI Yogyakarta,4
23-Mar,DI Yogyakarta,4
24-Mar,DI Yogyakarta,4
25-Mar,DI Yogyakarta,14
26-Mar,DI Yogyakarta,13
27-Mar,DI Yogyakarta,19
28-Mar,DI Yogyakarta,19
29-Mar,DI Yogyakarta,19
30-Mar,DI Yogyakarta,15
31-Mar,DI Yogyakarta,20
1-Apr,DI Yogyakarta,25
2-Apr,DI Yogyakarta,23
3-Apr,DI Yogyakarta,23
4-Apr,DI Yogyakarta,29
5-Apr,DI Yogyakarta,30
6-Apr,DI Yogyakarta,36
7-Apr,DI Yogyakarta,37
8-Apr,DI Yogyakarta,28
9-Apr,DI Yogyakarta,28
10-Apr,DI Yogyakarta,28
11-Apr,DI Yogyakarta,28
12-Apr,DI Yogyakarta,28
13-Apr,DI Yogyakarta,44
14-Apr,DI Yogyakarta,37
15-Apr,DI Yogyakarta,37
16-Apr,DI Yogyakarta,33
17-Apr,DI Yogyakarta,32
18-Apr,DI Yogyakarta,34
19-Apr,DI Yogyakarta,33
20-Apr,DI Yogyakarta,34
21-Apr,DI Yogyakarta,35
22-Apr,DI Yogyakarta,38
23-Apr,DI Yogyakarta,37
24-Apr,DI Yogyakarta,34
25-Apr,DI Yogyakarta,36
26-Apr,DI Yogyakarta,39
27-Apr,DI Yogyakarta,39
28-Apr,DI Yogyakarta,47
29-Apr,DI Yogyakarta,47
30-Apr,DI Yogyakarta,45
1-May,DI Yogyakarta,53
2-May,DI Yogyakarta,59
3-May,DI Yogyakarta,59
4-May,DI Yogyakarta,58
5-May,DI Yogyakarta,62
6-May,DI Yogyakarta,62
7-May,DI Yogyakarta,73
8-May,DI Yogyakarta,77
9-May,DI Yogyakarta,80
10-May,DI Yogyakarta,86
11-May,DI Yogyakarta,91
12-May,DI Yogyakarta,99
13-May,DI Yogyakarta,106
14-May,DI Yogyakarta,110
15-May,DI Yogyakarta,110
16-May,DI Yogyakarta,109
17-May,DI Yogyakarta,106
18-May,DI Yogyakarta,102
19-May,DI Yogyakarta,104
20-May,DI Yogyakarta,104
21-May,DI Yogyakarta,102
22-May,DI Yogyakarta,95
23-May,DI Yogyakarta,96
24-May,DI Yogyakarta,96
25-May,DI Yogyakarta,94
26-May,DI Yogyakarta,87
27-May,DI Yogyakarta,86
28-May,DI Yogyakarta,78
29-May,DI Yogyakarta,73
30-May,DI Yogyakarta,67
31-May,DI Yogyakarta,68
1-Jun,DI Yogyakarta,63
2-Jun,DI Yogyakarta,61
3-Jun,DI Yogyakarta,59
